account_id,score,segment,shap_1_name,shap_1_value,shap_2_name,shap_2_value,shap_3_name,shap_3_value
1382,0.0558,Low,avg_monthly_transaction_count,-3.329,avg_transaction_amount,-2.1061,account_age_days,-0.687
656,0.0559,Low,avg_monthly_transaction_count,-2.3001,avg_transaction_amount,1.084,balance_volatility,-0.7412
669,0.0558,Low,avg_monthly_transaction_count,-3.4296,avg_transaction_amount,-1.58,credit_debit_ratio,-1.3773
9883,0.0563,Low,min_balance_ever,-5.2675,avg_monthly_transaction_count,3.717,avg_standing_order_amount,2.4814
345,0.0564,Low,avg_transaction_amount,0.9521,account_age_days,-0.7628,transaction_trend,0.5644
632,0.0558,Low,avg_standing_order_amount,-4.4919,credit_debit_ratio,-1.4188,avg_monthly_transaction_count,1.4023
283,0.0558,Low,avg_monthly_transaction_count,-3.7506,avg_transaction_amount,-1.713,balance_volatility,-0.8572
295,0.0559,Low,avg_monthly_transaction_count,-2.8369,avg_standing_order_amount,1.9775,avg_transaction_amount,1.4871
3575,0.0559,Low,balance_volatility,-1.3682,account_age_days,-1.0423,credit_debit_ratio,0.5346
3058,0.0558,Low,avg_monthly_transaction_count,-2.6833,avg_standing_order_amount,-2.3221,avg_transaction_amount,1.0993
2193,0.0558,Low,avg_monthly_transaction_count,-4.027,avg_standing_order_amount,0.8813,balance_volatility,-0.7639
2190,0.6884,Medium,avg_monthly_transaction_count,5.4204,account_age_days,0.8831,avg_standing_order_amount,0.806
1620,0.0558,Low,avg_monthly_transaction_count,-3.4806,avg_transaction_amount,-1.4182,district_avg_salary,-1.3424
3617,0.0559,Low,avg_standing_order_amount,-2.1649,avg_monthly_transaction_count,1.7467,transaction_trend,-1.3377
437,0.0564,Low,avg_balance,-2.8065,avg_monthly_transaction_count,2.7686,avg_transaction_amount,1.0047
1465,0.0558,Low,avg_monthly_transaction_count,2.4606,avg_standing_order_amount,-1.8611,avg_transaction_amount,-1.2571
1461,0.0572,Low,avg_standing_order_amount,4.1652,avg_transaction_amount,-1.5727,avg_balance,-1.4373
2685,0.0558,Low,avg_monthly_transaction_count,-3.7254,avg_transaction_amount,-1.4188,district_avg_salary,-0.8776
754,0.0558,Low,avg_standing_order_amount,-1.5911,balance_volatility,-1.3204,avg_transaction_amount,-1.024
2535,0.056,Low,avg_standing_order_amount,-2.6752,avg_monthly_transaction_count,2.3862,avg_transaction_amount,0.8147
1851,0.0562,Low,account_age_days,-1.2714,avg_monthly_transaction_count,1.2091,avg_standing_order_amount,0.9439
1478,0.056,Low,avg_standing_order_amount,-2.4534,balance_volatility,2.2731,avg_monthly_transaction_count,-1.1014
1062,0.056,Low,avg_monthly_transaction_count,-1.7404,avg_transaction_amount,1.2378,account_age_days,-0.9328
1063,0.0558,Low,avg_monthly_transaction_count,-2.4916,avg_standing_order_amount,-2.2048,credit_debit_ratio,-0.8898
1081,0.0558,Low,avg_monthly_transaction_count,-3.5742,avg_transaction_amount,-1.699,balance_volatility,-0.7611
3228,0.0582,Low,avg_monthly_transaction_count,3.4598,standing_order_count,1.2876,avg_standing_order_amount,0.899
3839,0.0563,Low,avg_monthly_transaction_count,-3.3398,avg_transaction_amount,2.4532,balance_volatility,1.182
2577,0.0558,Low,avg_monthly_transaction_count,-3.611,balance_volatility,-1.619,avg_transaction_amount,-0.8162
2758,0.056,Low,avg_standing_order_amount,1.2889,account_age_days,-1.1609,district_urban_ratio,-0.4919
1927,0.0558,Low,avg_monthly_transaction_count,-3.4845,avg_transaction_amount,-1.9746,transaction_trend,0.4973
2024,0.0559,Low,avg_monthly_transaction_count,-2.0775,avg_transaction_amount,1.2523,balance_volatility,-0.838
2931,0.0558,Low,avg_monthly_transaction_count,-3.5353,avg_transaction_amount,-1.6126,avg_standing_order_amount,0.7437
537,0.0558,Low,avg_monthly_transaction_count,-3.41,avg_transaction_amount,-1.5499,standing_order_count,0.6074
3407,0.0563,Low,avg_standing_order_amount,-2.4276,avg_monthly_transaction_count,-2.0271,district_crimes_count,1.9682
1496,0.0576,Low,avg_monthly_transaction_count,3.9874,transaction_trend,0.5859,credit_debit_ratio,0.5393
2474,0.0558,Low,avg_standing_order_amount,-2.4773,avg_balance,1.3199,avg_monthly_transaction_count,1.253
3470,0.0558,Low,avg_monthly_transaction_count,-3.8054,avg_transaction_amount,-1.3957,account_age_days,0.7444
2906,0.6963,Medium,avg_monthly_transaction_count,4.796,avg_standing_order_amount,1.4873,credit_debit_ratio,0.7732
1577,0.0558,Low,avg_standing_order_amount,-4.1568,avg_monthly_transaction_count,2.9144,district_avg_salary,-1.1315
1724,0.0559,Low,avg_transaction_amount,-1.2573,standing_order_count,0.8666,avg_monthly_transaction_count,-0.847
1741,0.0558,Low,avg_monthly_transaction_count,-3.6998,avg_transaction_amount,-1.7656,balance_volatility,-0.8909
1996,0.178,Low,avg_standing_order_amount,1.3816,avg_monthly_transaction_count,-1.2595,client_age,0.9948
3613,0.0561,Low,avg_monthly_transaction_count,2.8654,balance_volatility,-1.0206,credit_debit_ratio,0.8417
3796,0.0558,Low,account_age_days,-1.4325,avg_monthly_transaction_count,-0.7367,transaction_trend,-0.6044
968,0.0559,Low,avg_monthly_transaction_count,-2.4643,avg_transaction_amount,1.2762,avg_standing_order_amount,1.0629
1399,0.3766,Low,avg_monthly_transaction_count,6.118,avg_standing_order_amount,-1.7337,transaction_trend,0.9312
654,0.0558,Low,avg_monthly_transaction_count,-3.8653,avg_transaction_amount,-1.1795,avg_standing_order_amount,0.7238
659,0.0558,Low,avg_standing_order_amount,-3.3201,avg_monthly_transaction_count,1.5543,avg_transaction_amount,-1.3767
333,0.0558,Low,avg_standing_order_amount,-3.7241,credit_debit_ratio,-1.3682,avg_transaction_amount,-1.1818
1671,0.0558,Low,avg_standing_order_amount,-2.3241,avg_monthly_transaction_count,1.3643,balance_volatility,-0.956
1765,0.0558,Low,avg_monthly_transaction_count,-3.4307,avg_transaction_amount,-1.1006,balance_volatility,-0.6568
2235,0.0558,Low,avg_monthly_transaction_count,-4.0673,avg_standing_order_amount,0.6741,total_credit_amount,-0.3014
161,0.0558,Low,avg_transaction_amount,-1.8694,avg_standing_order_amount,-1.3542,balance_volatility,-0.687
72,0.221,Low,avg_monthly_transaction_count,4.9917,avg_standing_order_amount,1.4991,avg_transaction_amount,-1.4385
2196,0.0558,Low,avg_monthly_transaction_count,-3.7251,avg_transaction_amount,-1.5102,account_age_days,1.0095
3784,0.0563,Low,avg_monthly_transaction_count,2.0559,avg_transaction_amount,0.4389,avg_standing_order_amount,-0.3256
920,0.0558,Low,avg_monthly_transaction_count,-1.8634,avg_transaction_amount,-1.2256,avg_standing_order_amount,0.7771
1030,0.0559,Low,avg_standing_order_amount,-2.5303,avg_transaction_amount,-1.16,district_urban_ratio,0.508
804,0.0558,Low,avg_standing_order_amount,-2.5175,credit_debit_ratio,-1.4587,transaction_trend,-0.5989
456,0.0567,Low,avg_monthly_transaction_count,-2.5296,account_age_days,-2.0413,avg_transaction_amount,1.3376
3315,0.0558,Low,avg_monthly_transaction_count,-2.6332,avg_standing_order_amount,-2.3822,avg_transaction_amount,1.135
2290,0.0558,Low,avg_monthly_transaction_count,-4.0825,avg_standing_order_amount,1.1173,balance_volatility,-0.6284
2647,0.056,Low,account_age_days,-2.359,avg_monthly_transaction_count,1.888,avg_standing_order_amount,1.6596
1197,0.0561,Low,avg_transaction_amount,-1.4725,avg_monthly_transaction_count,1.4404,avg_standing_order_amount,1.1378
1206,0.0558,Low,avg_monthly_transaction_count,-3.4856,avg_standing_order_amount,0.8718,balance_volatility,-0.8541
3294,0.0562,Low,avg_monthly_transaction_count,-1.0853,avg_transaction_amount,0.8082,account_age_days,0.6156
749,0.0612,Low,avg_monthly_transaction_count,4.4242,avg_standing_order_amount,-2.7194,avg_transaction_amount,0.809
2173,0.0559,Low,avg_monthly_transaction_count,-1.779,avg_transaction_amount,-1.6943,balance_volatility,-1.3578
2532,0.0569,Low,avg_standing_order_amount,-2.1614,balance_volatility,1.6297,avg_monthly_transaction_count,-1.3383
1761,0.057,Low,avg_monthly_transaction_count,3.4003,account_age_days,-0.7399,credit_debit_ratio,0.7265
1484,0.0558,Low,avg_transaction_amount,-1.5126,avg_monthly_transaction_count,-1.1378,balance_volatility,-1.0039
2553,0.0558,Low,avg_monthly_transaction_count,-2.3851,avg_transaction_amount,0.91,balance_volatility,-0.7025
1090,0.0559,Low,avg_monthly_transaction_count,-1.3846,credit_debit_ratio,-1.2341,district_avg_salary,-1.1685
2838,0.0565,Low,avg_monthly_transaction_count,3.699,avg_balance,-2.4891,avg_standing_order_amount,-0.7925
2567,0.0558,Low,avg_monthly_transaction_count,-3.6781,avg_transaction_amount,-1.3443,district_avg_salary,-1.2357
3882,0.0561,Low,avg_monthly_transaction_count,6.012,avg_standing_order_amount,-4.0993,avg_transaction_amount,-1.0246
1005,0.0617,Low,avg_standing_order_amount,3.1565,account_age_days,-2.6308,avg_transaction_amount,1.5432
886,0.0559,Low,balance_volatility,1.3727,avg_standing_order_amount,-1.3584,account_age_days,-1.2668
904,0.0558,Low,avg_monthly_transaction_count,-2.6315,avg_standing_order_amount,-2.0593,avg_transaction_amount,1.4629
2853,0.0558,Low,avg_transaction_amount,-2.4279,avg_monthly_transaction_count,-1.6755,credit_debit_ratio,-1.1714
3667,0.0559,Low,avg_monthly_transaction_count,-2.1702,avg_transaction_amount,-1.5973,avg_standing_order_amount,0.9392
2747,0.0558,Low,avg_monthly_transaction_count,-3.7942,avg_standing_order_amount,0.698,balance_volatility,-0.6147
3098,0.0558,Low,avg_monthly_transaction_count,-2.8864,balance_volatility,-1.1818,total_debit_amount,-0.4079
3380,0.0558,Low,avg_monthly_transaction_count,-3.5514,balance_volatility,-1.3237,min_balance_ever,0.8886
3376,0.074,Low,avg_monthly_transaction_count,-2.1202,avg_standing_order_amount,2.0809,avg_transaction_amount,1.4265
1642,0.0558,Low,avg_monthly_transaction_count,-3.7975,avg_standing_order_amount,1.0368,balance_volatility,-0.9207
1316,0.0558,Low,avg_standing_order_amount,-3.704,credit_debit_ratio,-1.379,avg_transaction_amount,-1.141
3504,0.0558,Low,avg_monthly_transaction_count,-3.9204,balance_volatility,-0.8123,avg_standing_order_amount,0.6072
3712,0.0558,Low,avg_monthly_transaction_count,-3.9117,transaction_trend,1.381,avg_transaction_amount,-1.1086
572,0.0571,Low,avg_monthly_transaction_count,3.1507,standing_order_count,-1.3264,avg_transaction_amount,0.8349
3394,0.0558,Low,avg_standing_order_amount,-3.4751,avg_monthly_transaction_count,0.8734,avg_transaction_amount,-0.6458
3368,0.0668,Low,avg_monthly_transaction_count,4.3376,transaction_trend,-0.4269,avg_balance,0.3064
265,0.0558,Low,avg_monthly_transaction_count,-3.6992,avg_standing_order_amount,0.9696,avg_transaction_amount,-0.8197
373,0.0558,Low,avg_monthly_transaction_count,-2.5916,district_avg_salary,-1.3577,avg_standing_order_amount,0.8211
2112,0.0564,Low,credit_debit_ratio,-0.4584,avg_standing_order_amount,0.3995,district_crimes_count,0.3994
53,0.0558,Low,avg_monthly_transaction_count,-3.6279,avg_transaction_amount,-1.5445,avg_standing_order_amount,0.8126
24,0.0574,Low,account_age_days,1.3021,avg_standing_order_amount,1.1907,avg_monthly_transaction_count,0.8385
1629,0.0558,Low,avg_monthly_transaction_count,-3.6897,avg_transaction_amount,-1.1438,balance_volatility,-0.7253
1551,0.0559,Low,avg_transaction_amount,-1.3378,avg_monthly_transaction_count,-1.2297,account_age_days,0.6186
763,0.0559,Low,avg_monthly_transaction_count,-1.9129,avg_transaction_amount,1.2521,balance_volatility,-0.8815
3976,0.0558,Low,avg_transaction_amount,-1.5413,transaction_trend,0.698,balance_volatility,-0.6549
2286,0.0559,Low,avg_standing_order_amount,-1.9067,account_age_days,0.976,balance_volatility,-0.5299
2128,0.0558,Low,avg_monthly_transaction_count,-3.4535,avg_standing_order_amount,1.1425,avg_transaction_amount,-0.8253
3044,0.0558,Low,avg_monthly_transaction_count,-3.6216,avg_transaction_amount,-1.6622,balance_volatility,-0.7312
1722,0.0567,Low,avg_transaction_amount,0.9933,avg_monthly_transaction_count,0.6692,transaction_trend,0.3918
1725,0.0559,Low,avg_standing_order_amount,-3.2272,avg_transaction_amount,-1.5077,balance_volatility,1.2324
3602,0.0559,Low,avg_standing_order_amount,-4.352,avg_transaction_amount,-1.5294,avg_monthly_transaction_count,1.4226
694,0.0558,Low,avg_monthly_transaction_count,-3.5633,balance_volatility,-1.1057,avg_transaction_amount,-1.0956
866,0.0564,Low,avg_monthly_transaction_count,7.8789,avg_standing_order_amount,-2.9073,account_age_days,-2.6114
640,0.0558,Low,avg_monthly_transaction_count,-3.7404,avg_transaction_amount,-1.7186,balance_volatility,-1.1868
3816,0.0558,Low,avg_monthly_transaction_count,-2.796,avg_standing_order_amount,-2.4457,transaction_trend,-1.2507
2499,0.0559,Low,avg_monthly_transaction_count,3.5628,avg_standing_order_amount,-2.8945,district_avg_salary,-0.9332
2736,0.0558,Low,avg_monthly_transaction_count,-2.9214,balance_volatility,-0.872,account_age_days,-0.7833
3559,0.0559,Low,avg_monthly_transaction_count,-1.9266,avg_transaction_amount,1.2163,balance_volatility,-0.7224
3126,0.0558,Low,avg_monthly_transaction_count,-2.7811,district_avg_salary,-0.9931,balance_volatility,-0.5923
136,0.0558,Low,avg_monthly_transaction_count,-3.7747,avg_transaction_amount,-1.049,balance_volatility,-0.8738
2199,0.0558,Low,avg_monthly_transaction_count,2.9395,avg_standing_order_amount,-2.8804,avg_transaction_amount,-1.4136
2186,0.0558,Low,avg_monthly_transaction_count,-1.9831,avg_transaction_amount,-1.6248,balance_volatility,-0.9388
7033,0.0558,Low,min_balance_ever,-3.1732,avg_monthly_transaction_count,-2.4602,avg_standing_order_amount,-2.2929
839,0.0559,Low,avg_monthly_transaction_count,-2.7592,avg_transaction_amount,1.0891,district_unemployment_rate,0.5445
830,0.0558,Low,avg_monthly_transaction_count,-2.7404,avg_standing_order_amount,-1.8117,account_age_days,-1.5599
588,0.056,Low,avg_monthly_transaction_count,3.5684,avg_standing_order_amount,-2.8236,account_age_days,-1.1993
2291,0.0558,Low,avg_monthly_transaction_count,-3.9965,avg_standing_order_amount,0.8486,balance_volatility,-0.7162
2660,0.0558,Low,min_balance_ever,-3.9912,avg_standing_order_amount,-3.6845,balance_volatility,1.6206
2804,0.0558,Low,avg_monthly_transaction_count,-2.726,avg_standing_order_amount,-2.1936,credit_debit_ratio,-0.831
505,0.0558,Low,avg_transaction_amount,-1.6543,avg_monthly_transaction_count,-1.422,credit_debit_ratio,-1.2795
755,0.0568,Low,avg_transaction_amount,1.5217,account_age_days,1.0324,avg_standing_order_amount,0.7509
3239,0.0565,Low,avg_monthly_transaction_count,-2.5123,avg_transaction_amount,1.1383,credit_debit_ratio,0.9348
3248,0.0558,Low,avg_transaction_amount,-1.6583,balance_volatility,-0.7941,avg_standing_order_amount,-0.7113
2533,0.0558,Low,avg_standing_order_amount,-2.5766,avg_monthly_transaction_count,-2.4706,transaction_trend,-0.9092
1747,0.0558,Low,avg_monthly_transaction_count,-2.6439,avg_standing_order_amount,-1.6374,account_age_days,1.131
1852,0.0558,Low,avg_monthly_transaction_count,-3.066,avg_transaction_amount,-2.2286,account_age_days,-0.9123
2552,0.0559,Low,account_age_days,-1.5746,avg_monthly_transaction_count,-0.9495,avg_transaction_amount,0.8543
3234,0.0558,Low,avg_monthly_transaction_count,-3.6668,avg_transaction_amount,-1.6724,balance_volatility,-0.6965
2568,0.058,Low,avg_monthly_transaction_count,3.5739,district_avg_salary,-1.8765,credit_debit_ratio,0.8905
2574,0.0559,Low,account_age_days,-2.5919,balance_volatility,1.8697,avg_standing_order_amount,-1.2571
2689,0.0581,Low,avg_transaction_amount,1.0122,account_age_days,0.8286,avg_monthly_transaction_count,0.797
2339,0.0558,Low,avg_monthly_transaction_count,-3.8639,avg_standing_order_amount,0.9183,avg_transaction_amount,-0.8266
912,0.0558,Low,avg_monthly_transaction_count,-3.4809,avg_transaction_amount,-2.0513,account_age_days,1.0445
900,0.0558,Low,avg_monthly_transaction_count,-2.9755,avg_standing_order_amount,0.8675,balance_volatility,-0.7309
2849,0.0558,Low,avg_monthly_transaction_count,-2.1263,avg_transaction_amount,-1.2698,client_age,-0.8752
1645,0.0559,Low,avg_monthly_transaction_count,-2.5393,avg_transaction_amount,1.0662,account_age_days,0.6744
3514,0.0558,Low,avg_monthly_transaction_count,-3.2293,avg_transaction_amount,-1.9236,account_age_days,-1.6658
567,0.0558,Low,avg_monthly_transaction_count,-2.6005,avg_standing_order_amount,-2.3503,credit_debit_ratio,-0.8462
197,0.0558,Low,avg_monthly_transaction_count,-2.9464,account_age_days,-2.0645,avg_standing_order_amount,-1.5186
1598,0.0587,Low,avg_standing_order_amount,3.8767,avg_transaction_amount,-1.4281,avg_monthly_transaction_count,1.3788
1693,0.4866,Medium,avg_standing_order_amount,4.4383,avg_monthly_transaction_count,-2.5113,balance_volatility,2.004
1683,0.0564,Low,avg_monthly_transaction_count,3.1148,avg_standing_order_amount,-2.7368,transaction_trend,0.6239
1692,0.0559,Low,avg_standing_order_amount,-3.0112,avg_monthly_transaction_count,-2.0928,avg_transaction_amount,1.6155
2396,0.0558,Low,avg_monthly_transaction_count,-3.6413,account_age_days,-1.5485,avg_transaction_amount,-1.4894
2122,0.554,Medium,avg_monthly_transaction_count,4.2767,account_age_days,-2.4366,avg_standing_order_amount,1.6145
389,0.0562,Low,avg_monthly_transaction_count,2.1924,avg_standing_order_amount,-0.8447,avg_balance,0.8416
2690,0.0558,Low,avg_monthly_transaction_count,-3.4531,district_avg_salary,-0.9067,account_age_days,0.6588
2688,0.0558,Low,avg_monthly_transaction_count,-3.7493,avg_transaction_amount,-1.1667,avg_balance,0.7722
1121,0.0558,Low,avg_monthly_transaction_count,-2.596,avg_standing_order_amount,-2.3189,avg_transaction_amount,1.6161
1926,0.0559,Low,account_age_days,-2.1323,avg_standing_order_amount,-2.0372,avg_monthly_transaction_count,1.4564
1925,0.0558,Low,avg_monthly_transaction_count,-3.8616,balance_volatility,-1.4111,account_age_days,-0.6791
2033,0.0559,Low,avg_monthly_transaction_count,-1.4921,balance_volatility,-0.548,avg_transaction_amount,0.4546
5423,0.0564,Low,min_balance_ever,-4.8228,avg_monthly_transaction_count,3.9321,avg_standing_order_amount,2.2548
3718,0.0558,Low,avg_transaction_amount,-2.1544,transaction_trend,-1.1798,standing_order_count,0.8276
3727,0.3946,Low,avg_monthly_transaction_count,4.7278,avg_standing_order_amount,1.5404,district_avg_salary,-0.7683
258,0.0558,Low,avg_monthly_transaction_count,-3.8571,balance_volatility,-1.1521,account_age_days,1.0476
382,0.0558,Low,avg_standing_order_amount,-2.1396,avg_transaction_amount,-1.7092,credit_debit_ratio,-1.3245
1695,0.0574,Low,avg_monthly_transaction_count,2.9831,account_age_days,-2.4512,balance_volatility,0.8654
2618,0.0558,Low,avg_monthly_transaction_count,-3.9747,account_age_days,-1.7437,client_age,-0.6726
3072,0.0559,Low,avg_monthly_transaction_count,-1.5053,avg_transaction_amount,1.1279,account_age_days,-0.9959
4,0.0558,Low,avg_transaction_amount,-1.908,avg_monthly_transaction_count,-0.8566,avg_standing_order_amount,-0.6603
3012,0.0558,Low,avg_monthly_transaction_count,-3.5561,avg_transaction_amount,-1.8882,credit_debit_ratio,-1.0187
1630,0.0558,Low,avg_monthly_transaction_count,-3.398,avg_transaction_amount,-0.8695,balance_volatility,-0.7532
1797,0.0571,Low,avg_monthly_transaction_count,2.3026,avg_standing_order_amount,1.135,client_age,-0.6628
1561,0.0558,Low,avg_standing_order_amount,-3.2417,avg_monthly_transaction_count,1.0921,avg_transaction_amount,-1.0301
2963,0.0558,Low,avg_monthly_transaction_count,-2.7862,avg_transaction_amount,1.2661,balance_volatility,-0.8249
2861,0.0558,Low,avg_monthly_transaction_count,-2.5609,account_age_days,-1.7662,avg_transaction_amount,-1.4124
2002,0.0558,Low,avg_monthly_transaction_count,-3.5774,balance_volatility,-1.1257,avg_transaction_amount,-1.0384
3795,0.0595,Low,avg_monthly_transaction_count,2.4588,avg_standing_order_amount,1.8974,avg_transaction_amount,0.8037
645,0.0562,Low,avg_monthly_transaction_count,1.9394,account_age_days,1.0805,avg_balance,-0.7806
2737,0.0563,Low,district_avg_salary,-1.2299,avg_monthly_transaction_count,1.059,avg_transaction_amount,0.829
3567,0.0584,Low,avg_standing_order_amount,1.9076,avg_monthly_transaction_count,1.8418,transaction_trend,-1.0348
2367,0.0597,Low,avg_monthly_transaction_count,2.1053,avg_standing_order_amount,1.7441,avg_transaction_amount,0.82
3136,0.0559,Low,avg_monthly_transaction_count,2.7264,district_avg_salary,-1.3417,account_age_days,-1.2011
113,0.0558,Low,avg_monthly_transaction_count,-3.7354,avg_standing_order_amount,1.0409,balance_volatility,-0.9455
1712,0.0558,Low,avg_monthly_transaction_count,-3.6196,avg_transaction_amount,-1.3195,standing_order_count,0.6482
1140,0.0558,Low,avg_monthly_transaction_count,-3.5689,avg_transaction_amount,-1.3268,account_age_days,-0.8737
3670,0.0558,Low,avg_monthly_transaction_count,-3.73,avg_transaction_amount,-1.5118,balance_volatility,-0.7988
473,0.0563,Low,avg_monthly_transaction_count,3.4254,avg_standing_order_amount,-1.9994,account_age_days,0.7663
1150,0.0558,Low,avg_standing_order_amount,-2.6882,avg_monthly_transaction_count,-2.4338,credit_debit_ratio,-1.0185
465,0.0559,Low,avg_monthly_transaction_count,-3.1757,account_age_days,-2.2356,avg_standing_order_amount,1.4473
469,0.0558,Low,avg_monthly_transaction_count,-3.6689,account_age_days,1.0475,avg_balance,1.0337
3327,0.0573,Low,avg_monthly_transaction_count,2.5716,account_age_days,-0.9659,avg_standing_order_amount,0.7453
2046,0.0558,Low,avg_standing_order_amount,-2.8113,avg_transaction_amount,-1.4919,credit_debit_ratio,-1.4069
2304,0.0559,Low,avg_standing_order_amount,-3.4231,avg_monthly_transaction_count,-2.5367,avg_transaction_amount,1.4359
1179,0.0558,Low,avg_monthly_transaction_count,-3.4616,account_age_days,-1.4824,avg_transaction_amount,-1.2168
2534,0.0558,Low,avg_standing_order_amount,-2.3039,avg_monthly_transaction_count,1.3031,balance_volatility,-0.708
1844,0.0558,Low,avg_monthly_transaction_count,-3.3498,account_age_days,-2.143,avg_transaction_amount,-2.0969
1342,0.0565,Low,avg_monthly_transaction_count,2.2413,standing_order_count,-1.1143,avg_transaction_amount,0.7893
1361,0.0952,Low,avg_monthly_transaction_count,-1.9503,avg_standing_order_amount,1.7699,avg_transaction_amount,1.5098
1097,0.0568,Low,avg_monthly_transaction_count,5.731,district_avg_salary,-1.7981,standing_order_count,-0.7478
3773,0.0558,Low,avg_monthly_transaction_count,-3.7273,avg_transaction_amount,-0.9624,avg_standing_order_amount,0.913
3775,0.0558,Low,avg_monthly_transaction_count,-1.7143,avg_transaction_amount,-1.6507,client_age,-0.6888
2351,0.0558,Low,avg_monthly_transaction_count,-2.2711,credit_debit_ratio,-1.9966,avg_standing_order_amount,-1.5329
2749,0.0739,Low,avg_monthly_transaction_count,2.907,avg_standing_order_amount,-1.3303,balance_volatility,1.2331
2787,0.0559,Low,avg_monthly_transaction_count,-2.892,avg_transaction_amount,1.3431,account_age_days,-0.7478
2789,0.0564,Low,avg_monthly_transaction_count,3.2119,avg_standing_order_amount,-2.5708,min_balance_ever,0.5108
1601,0.0558,Low,avg_monthly_transaction_count,-3.6857,avg_transaction_amount,-1.528,account_age_days,-1.418
3211,0.0558,Low,avg_monthly_transaction_count,-3.7269,avg_transaction_amount,-1.5781,credit_debit_ratio,-1.0309
40,0.0559,Low,balance_volatility,-0.7855,account_age_days,-0.6498,avg_transaction_amount,-0.5054
51,0.056,Low,avg_balance,-1.2818,transaction_trend,1.1143,client_age,1.0678
56,0.056,Low,avg_monthly_transaction_count,-2.6201,avg_transaction_amount,1.094,district_avg_salary,0.4999
1546,0.0558,Low,avg_monthly_transaction_count,-3.9539,balance_volatility,-0.7444,credit_debit_ratio,0.6073
1370,0.0558,Low,avg_monthly_transaction_count,-3.678,avg_transaction_amount,-1.5133,balance_volatility,-0.6673
2452,0.0558,Low,avg_monthly_transaction_count,-3.6461,account_age_days,1.0908,avg_standing_order_amount,0.9352
978,0.0558,Low,avg_monthly_transaction_count,-3.602,avg_transaction_amount,-1.2693,account_age_days,-0.6639
2964,0.0558,Low,avg_monthly_transaction_count,-3.6573,avg_transaction_amount,-1.7737,balance_volatility,-0.6543
2466,0.0559,Low,avg_standing_order_amount,-1.9307,avg_balance,-0.7666,account_age_days,0.7479
2135,0.0559,Low,balance_volatility,-1.3994,account_age_days,1.2387,avg_monthly_transaction_count,-0.7074
3146,0.0558,Low,avg_transaction_amount,-2.0221,avg_monthly_transaction_count,-1.6217,avg_standing_order_amount,0.7983
688,0.0558,Low,avg_transaction_amount,-2.0539,balance_volatility,-1.5635,standing_order_count,0.7513
955,0.0559,Low,avg_monthly_transaction_count,-2.3805,avg_transaction_amount,1.3855,balance_volatility,-0.7455
3163,0.0559,Low,avg_balance,-1.9349,standing_order_count,-1.2049,avg_transaction_amount,-1.1643
2376,0.0568,Low,avg_monthly_transaction_count,-2.1003,avg_transaction_amount,1.5988,account_age_days,0.8385
3280,0.0563,Low,avg_transaction_amount,0.9655,credit_debit_ratio,0.7025,balance_volatility,-0.6014
3646,0.0574,Low,avg_monthly_transaction_count,4.3781,avg_balance,-1.4234,min_balance_ever,-1.0422
151,0.0558,Low,avg_standing_order_amount,-2.4002,avg_monthly_transaction_count,1.4498,avg_transaction_amount,-1.082
2225,0.0558,Low,avg_monthly_transaction_count,-3.3889,avg_transaction_amount,-1.3202,balance_volatility,-0.6554
3434,0.0558,Low,avg_transaction_amount,-1.443,avg_standing_order_amount,-1.367,avg_monthly_transaction_count,-1.3623
606,0.2483,Low,account_age_days,2.9648,credit_debit_ratio,-1.5908,avg_standing_order_amount,1.5341
703,0.0558,Low,avg_monthly_transaction_count,-3.372,avg_transaction_amount,-1.9368,account_age_days,-0.9295
3598,0.0581,Low,avg_monthly_transaction_count,-2.7476,account_age_days,2.3533,avg_standing_order_amount,2.093
3599,0.0558,Low,avg_monthly_transaction_count,-3.9106,balance_volatility,-1.106,avg_transaction_amount,-0.965
3334,0.0558,Low,avg_standing_order_amount,-2.5363,avg_monthly_transaction_count,-2.5014,avg_transaction_amount,1.3242
3336,0.0558,Low,avg_monthly_transaction_count,-3.496,avg_standing_order_amount,1.049,avg_transaction_amount,-0.9358
3921,0.0559,Low,avg_standing_order_amount,-2.8366,balance_volatility,1.2309,avg_transaction_amount,1.0997
424,0.056,Low,avg_monthly_transaction_count,-1.7701,avg_transaction_amount,1.642,account_age_days,0.8572
511,0.056,Low,avg_monthly_transaction_count,-3.6717,avg_transaction_amount,2.3377,balance_volatility,1.3478
398,0.0558,Low,avg_monthly_transaction_count,-3.2077,account_age_days,2.1307,avg_transaction_amount,-1.3644
1744,0.0558,Low,avg_monthly_transaction_count,-3.6839,avg_transaction_amount,-1.0105,balance_volatility,-0.8305
1853,0.0558,Low,avg_standing_order_amount,-2.3478,credit_debit_ratio,-1.2564,avg_transaction_amount,-0.9762
4296,0.0558,Low,avg_monthly_transaction_count,-2.5004,avg_standing_order_amount,-2.0532,avg_transaction_amount,0.9733
3028,0.0558,Low,avg_monthly_transaction_count,-3.61,avg_transaction_amount,-1.3,avg_balance,0.7332
3068,0.0558,Low,avg_monthly_transaction_count,-3.8463,avg_standing_order_amount,0.9376,account_age_days,-0.8205
1216,0.0558,Low,avg_transaction_amount,-2.1825,avg_monthly_transaction_count,-1.8429,balance_volatility,-0.8165
1208,0.0559,Low,credit_debit_ratio,-1.4178,avg_transaction_amount,1.0772,account_age_days,-1.0111
